Name,Total Time,Artist,Album,Track Number,Track Count,Year,Genre,Location
2. Allegro Con Grazia,08:36,Leonard Bernstein: New York Philharmonic Orchestra,"S-Tchaikovski 6ème Symphonie ""Pathétique"" Bernstein",2,4,1986,Classical,file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein_%20New%20York%20Philharmonic%20Orchestra/S-Tchaikovski%206e%CC%80me%20Symphonie%20_Pathe%CC%81tique_%20Bernstein/02%202.%20Allegro%20Con%20Grazia.m4a
3. Allegro Molto Vivace,09:59,Leonard Bernstein: New York Philharmonic Orchestra,"S-Tchaikovski 6ème Symphonie ""Pathétique"" Bernstein",3,4,1986,Classical,file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein_%20New%20York%20Philharmonic%20Orchestra/S-Tchaikovski%206e%CC%80me%20Symphonie%20_Pathe%CC%81tique_%20Bernstein/03%203.%20Allegro%20Molto%20Vivace.m4a
4. Finale: Adagio Lamentoso - Andante,17:11.493,Leonard Bernstein: New York Philharmonic Orchestra,"S-Tchaikovski 6ème Symphonie ""Pathétique"" Bernstein",4,4,1986,Classical,file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein_%20New%20York%20Philharmonic%20Orchestra/S-Tchaikovski%206e%CC%80me%20Symphonie%20_Pathe%CC%81tique_%20Bernstein/04%204.%20Finale_%20Adagio%20Lamentoso%20-%20Andante.m4a
Don't Believe In Love,03:52.866,Dido,Safe Trip Home,1,11,2008,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Dido/Safe%20Trip%20Home/01%20Don't%20Believe%20In%20Love.m4a
Quiet Times,03:17.013,Dido,Safe Trip Home,2,11,2008,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Dido/Safe%20Trip%20Home/02%20Quiet%20Times.m4a
Never Want To Say It's Love,03:35.453,Dido,Safe Trip Home,3,11,2008,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Dido/Safe%20Trip%20Home/03%20Never%20Want%20To%20Say%20It's%20Love.m4a
Grafton Street,05:57.906,Dido,Safe Trip Home,4,11,2008,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Dido/Safe%20Trip%20Home/04%20Grafton%20Street.m4a
It Comes And It Goes,03:27.426,Dido,Safe Trip Home,5,11,2008,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Dido/Safe%20Trip%20Home/05%20It%20Comes%20And%20It%20Goes.m4a
Look No Further,03:13.800,Dido,Safe Trip Home,6,11,2008,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Dido/Safe%20Trip%20Home/06%20Look%20No%20Further.m4a
Us 2 Little Gods,04:49.200,Dido,Safe Trip Home,7,11,2008,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Dido/Safe%20Trip%20Home/07%20Us%202%20Little%20Gods.m4a
The Day Before The Day,04:13.306,Dido,Safe Trip Home,8,11,2008,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Dido/Safe%20Trip%20Home/08%20The%20Day%20Before%20The%20Day.m4a
Let's Do The Things We Normally Do,04:09.826,Dido,Safe Trip Home,9,11,2008,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Dido/Safe%20Trip%20Home/09%20Let's%20Do%20The%20Things%20We%20Normally%20Do.m4a
Burnin' Love,04:11.573,Dido,Safe Trip Home,10,11,2008,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Dido/Safe%20Trip%20Home/10%20Burnin'%20Love.m4a
Northern Skies,08:55.826,Dido,Safe Trip Home,11,11,2008,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Dido/Safe%20Trip%20Home/11%20Northern%20Skies.m4a
Call Of The East,05:31.333,Govi,Saffron & Silk,1,9,2004,New Age,file:///Volumes/Passport3T/iTunes%20Folder/Music/Govi/Saffron%20&%20Silk/01%20Call%20Of%20The%20East.m4a
Saffron & Silk,05:51.986,Govi,Saffron & Silk,2,9,2004,New Age,file:///Volumes/Passport3T/iTunes%20Folder/Music/Govi/Saffron%20&%20Silk/02%20Saffron%20&%20Silk.m4a
Carioca Cat,06:06.653,Govi,Saffron & Silk,3,9,2004,New Age,file:///Volumes/Passport3T/iTunes%20Folder/Music/Govi/Saffron%20&%20Silk/03%20Carioca%20Cat.m4a
Baile Del Corazon,05:19.360,Govi,Saffron & Silk,4,9,2004,New Age,file:///Volumes/Passport3T/iTunes%20Folder/Music/Govi/Saffron%20&%20Silk/04%20Baile%20Del%20Corazon.m4a
Into The Night,03:55.453,Govi,Saffron & Silk,5,9,2004,New Age,file:///Volumes/Passport3T/iTunes%20Folder/Music/Govi/Saffron%20&%20Silk/05%20Into%20The%20Night.m4a
Neroli,04:54.226,Govi,Saffron & Silk,6,9,2004,New Age,file:///Volumes/Passport3T/iTunes%20Folder/Music/Govi/Saffron%20&%20Silk/06%20Neroli.m4a
Heartstrings,06:14.040,Govi,Saffron & Silk,7,9,2004,New Age,file:///Volumes/Passport3T/iTunes%20Folder/Music/Govi/Saffron%20&%20Silk/07%20Heartstrings.m4a
Road To Istanbul,05:06.146,Govi,Saffron & Silk,8,9,2004,New Age,file:///Volumes/Passport3T/iTunes%20Folder/Music/Govi/Saffron%20&%20Silk/08%20Road%20To%20Istanbul.m4a
Marrakesh,04:47.106,Govi,Saffron & Silk,9,9,2004,New Age,file:///Volumes/Passport3T/iTunes%20Folder/Music/Govi/Saffron%20&%20Silk/09%20Marrakesh.m4a
"Saint-Saëns: Symphony #3 In C Minor, Op. 78, ""Organ"" - 1A. Adagio, Allegro Moderato",10:38,Pierre Cochereau; Herbert Von Karajan: Berlin Philharmonic Orchestra,Saint-Saëns: Symphony #,1,4,1982,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Pierre%20Cochereau%3B%20Herbert%20Von%20Karajan_%20Berlin%20Philharmonic%20Orchestra/Saint-Sae%CC%88ns_%20Symphony%20%23/01%20Saint-Sae%CC%88ns_%20Symphony%20%233%20In%20C%20Minor,%20Op.%2078,%20_Organ_%20-%201A.%20Adagio,%20Allegro%20Moderato.m4a"
"Saint-Saëns: Symphony #3 In C Minor, Op. 78, ""Organ"" - 1B. Poco Adagio",11:53,Pierre Cochereau; Herbert Von Karajan: Berlin Philharmonic Orchestra,Saint-Saëns: Symphony #,2,4,1982,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Pierre%20Cochereau%3B%20Herbert%20Von%20Karajan_%20Berlin%20Philharmonic%20Orchestra/Saint-Sae%CC%88ns_%20Symphony%20%23/02%20Saint-Sae%CC%88ns_%20Symphony%20%233%20In%20C%20Minor,%20Op.%2078,%20_Organ_%20-%201B.%20Poco%20Adagio.m4a"
"Saint-Saëns: Symphony #3 In C Minor, Op. 78, ""Organ"" - 2A. Allegro Moderato, Presto",07:02,Pierre Cochereau; Herbert Von Karajan: Berlin Philharmonic Orchestra,Saint-Saëns: Symphony #,3,4,1982,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Pierre%20Cochereau%3B%20Herbert%20Von%20Karajan_%20Berlin%20Philharmonic%20Orchestra/Saint-Sae%CC%88ns_%20Symphony%20%23/03%20Saint-Sae%CC%88ns_%20Symphony%20%233%20In%20C%20Minor,%20Op.%2078,%20_Organ_%20-%202A.%20Allegro%20Moderato,%20Presto.m4a"
"Saint-Saëns: Symphony #3 In C Minor, Op. 78, ""Organ"" - 2B. Maestoso, Allegro Molto",08:31,Pierre Cochereau; Herbert Von Karajan: Berlin Philharmonic Orchestra,Saint-Saëns: Symphony #,4,4,1982,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Pierre%20Cochereau%3B%20Herbert%20Von%20Karajan_%20Berlin%20Philharmonic%20Orchestra/Saint-Sae%CC%88ns_%20Symphony%20%23/04%20Saint-Sae%CC%88ns_%20Symphony%20%233%20In%20C%20Minor,%20Op.%2078,%20_Organ_%20-%202B.%20Maestoso,%20Allegro%20Molto.m4a"
Up Close: Beginning,06:40.253,Ottmar Liebert,The Scent of Light,1,10,2008,Traditional,file:///Volumes/Passport3T/iTunes%20Folder/Music/Ottmar%20Liebert/The%20Scent%20of%20Light/01%20Up%20Close_%20Beginning.m4a
Streetlight,07:41.253,Ottmar Liebert,The Scent of Light,2,10,2008,Traditional,file:///Volumes/Passport3T/iTunes%20Folder/Music/Ottmar%20Liebert/The%20Scent%20of%20Light/02%20Streetlight.m4a
Silence: No More Longing,11:03.893,Ottmar Liebert,The Scent of Light,3,10,2008,Traditional,file:///Volumes/Passport3T/iTunes%20Folder/Music/Ottmar%20Liebert/The%20Scent%20of%20Light/03%20Silence_%20No%20More%20Longing.m4a
Firelight,08:36.866,Ottmar Liebert,The Scent of Light,4,10,2008,Traditional,file:///Volumes/Passport3T/iTunes%20Folder/Music/Ottmar%20Liebert/The%20Scent%20of%20Light/04%20Firelight.m4a
Morning Light,05:09.840,Ottmar Liebert,The Scent of Light,5,10,2008,Traditional,file:///Volumes/Passport3T/iTunes%20Folder/Music/Ottmar%20Liebert/The%20Scent%20of%20Light/05%20Morning%20Light.m4a
The River: Writing in Water,07:58.600,Ottmar Liebert,The Scent of Light,6,10,2008,Traditional,file:///Volumes/Passport3T/iTunes%20Folder/Music/Ottmar%20Liebert/The%20Scent%20of%20Light/06%20The%20River_%20Writing%20in%20Water.m4a
Candelight,09:36.933,Ottmar Liebert,The Scent of Light,7,10,2008,Traditional,file:///Volumes/Passport3T/iTunes%20Folder/Music/Ottmar%20Liebert/The%20Scent%20of%20Light/07%20Candelight.m4a
Three Days Without You,06:49.053,Ottmar Liebert,The Scent of Light,8,10,2008,Traditional,file:///Volumes/Passport3T/iTunes%20Folder/Music/Ottmar%20Liebert/The%20Scent%20of%20Light/08%20Three%20Days%20Without%20You.m4a
Moonlight,05:10.160,Ottmar Liebert,The Scent of Light,9,10,2008,Traditional,file:///Volumes/Passport3T/iTunes%20Folder/Music/Ottmar%20Liebert/The%20Scent%20of%20Light/09%20Moonlight.m4a
Up Close: Embrace,05:37.026,Ottmar Liebert,The Scent of Light,10,10,2008,Traditional,file:///Volumes/Passport3T/iTunes%20Folder/Music/Ottmar%20Liebert/The%20Scent%20of%20Light/10%20Up%20Close_%20Embrace.m4a
"Symphony No 1 in D major, D 82 - 1 Adagio - Allegro vivace",09:37.920,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,1,8,1972,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/1-01%20Symphony%20No%201%20in%20D%20major,%20D%2082%20-%201%20Adagio%20-%20Allegro%20vivace.m4a"
"Symphony No 1 in D major, D 82 - 2 Andante",07:47.146,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,2,8,1972,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/1-02%20Symphony%20No%201%20in%20D%20major,%20D%2082%20-%202%20Andante.m4a"
"Symphony No 1 in D major, D 82 - Menuetto. Allegretto",06:09.600,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,3,8,1972,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/1-03%20Symphony%20No%201%20in%20D%20major,%20D%2082%20-%20Menuetto.%20Allegretto.m4a"
"Symphony No 1 in D major, D 82 - Allegro Vivace",05:55.200,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,4,8,1972,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/1-04%20Symphony%20No%201%20in%20D%20major,%20D%2082%20-%20Allegro%20Vivace.m4a"
"Symphony No 2 in B flat major, D 125 - Largo - Allegro Vivace",10:35.640,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,5,8,1972,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/1-05%20Symphony%20No%202%20in%20B%20flat%20major,%20D%20125%20-%20Largo%20-%20Allegro%20Vivace.m4a"
"Symphony No 2 in B flat major, D 125 - Andante - Variationen I-V",08:37.426,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,6,8,1972,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/1-06%20Symphony%20No%202%20in%20B%20flat%20major,%20D%20125%20-%20Andante%20-%20Variationen%20I-V.m4a"
"Symphony No 2 in B flat major, D 125 - Menuetto. Allegro Vivace - Trio",04:05.173,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,7,8,1972,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/1-07%20Symphony%20No%202%20in%20B%20flat%20major,%20D%20125%20-%20Menuetto.%20Allegro%20Vivace%20-%20Trio.m4a"
"Symphony No 2 in B flat major, D 125 - Presto Vivace",05:55.666,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,8,8,1972,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/1-08%20Symphony%20No%202%20in%20B%20flat%20major,%20D%20125%20-%20Presto%20Vivace.m4a"
"Symphony No 3 In D major, D 200 - 1. Adagio Maestoso",09:42.480,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,1,8,1973,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/2-01%20Symphony%20No%203%20In%20D%20major,%20D%20200%20-%201.%20Adagio%20Maestoso.m4a"
"Symphony No 3 In D major, D 200 - 2. Allegretto",05:38.400,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,2,8,1973,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/2-02%20Symphony%20No%203%20In%20D%20major,%20D%20200%20-%202.%20Allegretto.m4a"
"Symphony No 3 In D major, D 200 - 3. Menuetto. Vivace",04:16.760,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,3,8,1973,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/2-03%20Symphony%20No%203%20In%20D%20major,%20D%20200%20-%203.%20Menuetto.%20Vivace.m4a"
"Symphony No 3 In D major, D 200 - 4. Presto Vivace",07:38.360,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,4,8,1973,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/2-04%20Symphony%20No%203%20In%20D%20major,%20D%20200%20-%204.%20Presto%20Vivace.m4a"
"Symphony No 4 In C minor, D 417 ""Tragic"" - 1. Adagio Molto",08:25.920,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,5,8,1973,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/2-05%20Symphony%20No%204%20In%20C%20minor,%20D%20417%20_Tragic_%20-%201.%20Adagio%20Molto.m4a"
"Symphony No 4 In C minor, D 417 ""Tragic"" - 2. Andante",09:18.240,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,6,8,1973,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/2-06%20Symphony%20No%204%20In%20C%20minor,%20D%20417%20_Tragic_%20-%202.%20Andante.m4a"
"Symphony No 4 In C minor, D 417 ""Tragic"" - 3. Menuetto",03:28.800,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,7,8,1973,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/2-07%20Symphony%20No%204%20In%20C%20minor,%20D%20417%20_Tragic_%20-%203.%20Menuetto.m4a"
"Symphony No 4 In C minor, D 417 ""Tragic"" - 4. Allegro",09:00.640,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,8,8,1973,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/2-08%20Symphony%20No%204%20In%20C%20minor,%20D%20417%20_Tragic_%20-%204.%20Allegro.m4a"
"Symphony No 5 in B flat major, D 485 - 1.Allegro",07:24.533,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,1,8,1966,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/3-01%20Symphony%20No%205%20in%20B%20flat%20major,%20D%20485%20-%201.Allegro.m4a"
"Symphony No 5 in B flat major, D 485 - 2. Andante Con Moto",09:54.640,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,2,8,1966,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/3-02%20Symphony%20No%205%20in%20B%20flat%20major,%20D%20485%20-%202.%20Andante%20Con%20Moto.m4a"
"Symphony No 5 in B flat major, D 485 - 3. Menuetto. Allegro Molto - Trio",05:23.960,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,3,8,1966,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/3-03%20Symphony%20No%205%20in%20B%20flat%20major,%20D%20485%20-%203.%20Menuetto.%20Allegro%20Molto%20-%20Trio.m4a"
"Symphony No 5 in B flat major, D 485 - 4. Allegro Vivace",05:45.720,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,4,8,1966,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/3-04%20Symphony%20No%205%20in%20B%20flat%20major,%20D%20485%20-%204.%20Allegro%20Vivace.m4a"
"Symphony No 6 in C major, D 589 - 1. Adagio - Allegro",08:02.413,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,5,8,1966,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/3-05%20Symphony%20No%206%20in%20C%20major,%20D%20589%20-%201.%20Adagio%20-%20Allegro.m4a"
"Symphony No 6 in C major, D 589 - 2. Andante",06:01.133,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,6,8,1966,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/3-06%20Symphony%20No%206%20in%20C%20major,%20D%20589%20-%202.%20Andante.m4a"
"Symphony No 6 in C major, D 589 - 3. Scherzo",06:58.960,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,7,8,1966,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/3-07%20Symphony%20No%206%20in%20C%20major,%20D%20589%20-%203.%20Scherzo.m4a"
"Symphony No 6 in C major, D 589 - 4. Allegro Moderato",10:12.813,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,8,8,1966,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/3-08%20Symphony%20No%206%20in%20C%20major,%20D%20589%20-%204.%20Allegro%20Moderato.m4a"
"Symphony No. 8 -In B Minor, D759 ""Unfinished"" I Allegro Moderato",11:31.853,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,1,6,,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/4-01%20Symphony%20No.%208%20-In%20B%20Minor,%20D759%20_Unfinished_%20I%20Allegro%20Moderato.m4a"
"Symphony No 8 In B Minor, D759, ""Unfinished"" II Andante Con Moto",11:37.666,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,2,6,,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/4-02%20Symphony%20No%208%20In%20B%20Minor,%20D759,%20_Unfinished_%20II%20Andante%20Con%20Moto.m4a"
"Symphony No 9 In C Major, D944 I Andante - Allegro Ma Non Troppo",14:24.986,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,3,6,,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/4-03%20Symphony%20No%209%20In%20C%20Major,%20D944%20I%20Andante%20-%20Allegro%20Ma%20Non%20Troppo.m4a"
"Symphony No 9 In C Major, D944 II Andante Con Moto",13:53.506,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,4,6,,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/4-04%20Symphony%20No%209%20In%20C%20Major,%20D944%20II%20Andante%20Con%20Moto.m4a"
"Symphony No 9 In C Major, D944 III Scherzo. Allegro Vivace",11:18.080,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,5,6,,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/4-05%20Symphony%20No%209%20In%20C%20Major,%20D944%20III%20Scherzo.%20Allegro%20Vivace.m4a"
"Symphony No 9 In C Major, D944 IV Finale. Allegro Vivace",11:26.266,Karl Böhm; Berlin Philharmonic Orchestra,Schubert: 8 Symphonies ,6,6,,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Schubert_%208%20Symphonies/4-06%20Symphony%20No%209%20In%20C%20Major,%20D944%20IV%20Finale.%20Allegro%20Vivace.m4a"
"Symphonie Nr. 1 B-dur Op. 38 “Frühlings-Symphonie”, 23.I-20.II.1841: I. Andante poco maestoso - Allegro molto vivace",11:33,Leonard Bernstein; Vienna Philharmonic Orchestra,Schumann: The Symphonies,1,8,1985,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein%3B%20Vienna%20Philharmonic%20Orchestra/Schumann_%20The%20Symphonies/1-01%20Symphonie%20Nr.%201%20B-dur%20Op.%2038%20_Fru%CC%88hlings-Symphonie_,%2023.I-20.II.1841_%20I.%20Andante%20poco%20maestoso%20-%20Allegro%20molto%20vivace.m4a"
"Symphonie Nr. 1 B-dur Op. 38 “Frühlings-Symphonie”, 23.I-20.II.1841: II. Larghetto - attacca:",07:49.866,Leonard Bernstein; Vienna Philharmonic Orchestra,Schumann: The Symphonies,2,8,1985,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein%3B%20Vienna%20Philharmonic%20Orchestra/Schumann_%20The%20Symphonies/1-02%20Symphonie%20Nr.%201%20B-dur%20Op.%2038%20_Fru%CC%88hlings-Symphonie_,%2023.I-20.II.1841_%20II.%20Larghetto%20-%20attacca_.m4a"
"Symphonie Nr. 1 B-dur Op. 38 “Frühlings-Symphonie”, 23.I-20.II.1841: III. Scherzo (Molto vivace)",05:44.560,Leonard Bernstein; Vienna Philharmonic Orchestra,Schumann: The Symphonies,3,8,1985,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein%3B%20Vienna%20Philharmonic%20Orchestra/Schumann_%20The%20Symphonies/1-03%20Symphonie%20Nr.%201%20B-dur%20Op.%2038%20_Fru%CC%88hlings-Symphonie_,%2023.I-20.II.1841_%20III.%20Scherzo%20(Molto%20vivace).m4a"
"Symphonie Nr. 1 B-dur Op. 38 “Frühlings-Symphonie”, 23.I-20.II.1841: IV. Allegro animato e grazioso",08:22.573,Leonard Bernstein; Vienna Philharmonic Orchestra,Schumann: The Symphonies,4,8,1985,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein%3B%20Vienna%20Philharmonic%20Orchestra/Schumann_%20The%20Symphonies/1-04%20Symphonie%20Nr.%201%20B-dur%20Op.%2038%20_Fru%CC%88hlings-Symphonie_,%2023.I-20.II.1841_%20IV.%20Allegro%20animato%20e%20grazioso.m4a"
"Symphonie Nr. 2 C-dur Op. 61, XII.1845-X.1846: I. Sostenuto assai - Allegro ma non troppo",12:59,Leonard Bernstein; Vienna Philharmonic Orchestra,Schumann: The Symphonies,5,8,1985,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein%3B%20Vienna%20Philharmonic%20Orchestra/Schumann_%20The%20Symphonies/1-05%20Symphonie%20Nr.%202%20C-dur%20Op.%2061,%20XII.1845-X.1846_%20I.%20Sostenuto%20assai%20-%20Allegro%20ma%20non%20troppo.m4a"
"Symphonie Nr. 2 C-dur Op. 61, XII.1845-X.1846: II. Scherzo (Allegro vivace)",07:07,Leonard Bernstein; Vienna Philharmonic Orchestra,Schumann: The Symphonies,6,8,1985,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein%3B%20Vienna%20Philharmonic%20Orchestra/Schumann_%20The%20Symphonies/1-06%20Symphonie%20Nr.%202%20C-dur%20Op.%2061,%20XII.1845-X.1846_%20II.%20Scherzo%20(Allegro%20vivace).m4a"
"Symphonie Nr. 2 C-dur Op. 61, XII.1845-X.1846: III. Adagio espressivo",13:49,Leonard Bernstein; Vienna Philharmonic Orchestra,Schumann: The Symphonies,7,8,1985,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein%3B%20Vienna%20Philharmonic%20Orchestra/Schumann_%20The%20Symphonies/1-07%20Symphonie%20Nr.%202%20C-dur%20Op.%2061,%20XII.1845-X.1846_%20III.%20Adagio%20espressivo.m4a"
"Symphonie Nr. 2 C-dur Op. 61, XII.1845-X.1846: IV. Allegro molto vivace",08:46,Leonard Bernstein; Vienna Philharmonic Orchestra,Schumann: The Symphonies,8,8,1985,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein%3B%20Vienna%20Philharmonic%20Orchestra/Schumann_%20The%20Symphonies/1-08%20Symphonie%20Nr.%202%20C-dur%20Op.%2061,%20XII.1845-X.1846_%20IV.%20Allegro%20molto%20vivace.m4a"
"Symphony No. 3 in E flat major, Op. 97 ""Rhenish"": 1. Lebhaft",09:45,Leonard Bernstein; Vienna Philharmonic Orchestra,Schumann: The Symphonies,1,9,1851,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein%3B%20Vienna%20Philharmonic%20Orchestra/Schumann_%20The%20Symphonies/2-01%20Symphony%20No.%203%20in%20E%20flat%20major,%20Op.%2097%20_Rhenish__%201.%20Lebhaft.m4a"
"Symphony No. 3 in E flat major, Op. 97 ""Rhenish"": 2. Scherzo: Sehr mäßig",06:28,Leonard Bernstein; Vienna Philharmonic Orchestra,Schumann: The Symphonies,2,9,1851,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein%3B%20Vienna%20Philharmonic%20Orchestra/Schumann_%20The%20Symphonies/2-02%20Symphony%20No.%203%20in%20E%20flat%20major,%20Op.%2097%20_Rhenish__%202.%20Scherzo_%20Sehr%20ma%CC%88%C3%9Fig.m4a"
"Symphony No. 3 in E flat major, Op. 97 ""Rhenish"": 3. Nicht schnell",06:08,Leonard Bernstein; Vienna Philharmonic Orchestra,Schumann: The Symphonies,3,9,1851,Classical,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Leonard%20Bernstein%3B%20Vienna%20Philharmonic%20Orchestra/Schumann_%20The%20Symphonies/2-03%20Symphony%20No.%203%20in%20E%20flat%20major,%20Op.%2097%20_Rhenish__%203.%20Nicht%20schnell.m4a"
