Name,Total Time,Artist,Album,Track Number,Track Count,Year,Genre,Location
Marrakesh,04:47.106,Govi,Saffron & Silk,9,9,2004,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Saffron%20&%20Silk/09%20Marrakesh.m4a
Rising In Love,04:14.600,Govi,Seventh Heaven,1,10,2000,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Seventh%20Heaven/01%20Rising%20In%20Love.m4a
Mediterrano,04:47.466,Govi,Seventh Heaven,2,10,2000,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Seventh%20Heaven/02%20Mediterrano.m4a
Havana Sunset,06:51,Govi,Seventh Heaven,3,10,2000,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Seventh%20Heaven/03%20Havana%20Sunset.m4a
Walking On Clouds,04:33,Govi,Seventh Heaven,4,10,2000,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Seventh%20Heaven/04%20Walking%20On%20Clouds.m4a
Disappearing Into You,04:54.653,Govi,Seventh Heaven,5,10,2000,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Seventh%20Heaven/05%20Disappearing%20Into%20You.m4a
Language Of The Heart,01:42.746,Govi,Seventh Heaven,6,10,2000,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Seventh%20Heaven/06%20Language%20Of%20The%20Heart.m4a
Gypsy Heaven,05:23.760,Govi,Seventh Heaven,7,10,2000,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Seventh%20Heaven/07%20Gypsy%20Heaven.m4a
Jacaranda,05:28.506,Govi,Seventh Heaven,8,10,2000,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Seventh%20Heaven/08%20Jacaranda.m4a
Garden Of Eden,02:56.800,Govi,Seventh Heaven,9,10,2000,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Seventh%20Heaven/09%20Garden%20Of%20Eden.m4a
Wings Of Love,05:12.626,Govi,Seventh Heaven,10,10,2000,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Seventh%20Heaven/10%20Wings%20Of%20Love.m4a
Tears Of Joy,05:22.186,Govi,Your Lingering Touch,1,12,2001,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Your%20Lingering%20Touch/01%20Tears%20Of%20Joy.m4a
Magellan's Beat,05:41.306,Govi,Your Lingering Touch,2,12,2001,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Your%20Lingering%20Touch/02%20Magellan's%20Beat.m4a
Sailing Away,06:05.146,Govi,Your Lingering Touch,3,12,2001,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Your%20Lingering%20Touch/03%20Sailing%20Away.m4a
Your Lingering Touch,04:24.626,Govi,Your Lingering Touch,4,12,2001,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Your%20Lingering%20Touch/04%20Your%20Lingering%20Touch.m4a
In Harmony,05:10.626,Govi,Your Lingering Touch,5,12,2001,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Your%20Lingering%20Touch/05%20In%20Harmony.m4a
Sangria,05:24.920,Govi,Your Lingering Touch,6,12,2001,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Your%20Lingering%20Touch/06%20Sangria.m4a
Lover's Moon,03:38.120,Govi,Your Lingering Touch,7,12,2001,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Your%20Lingering%20Touch/07%20Lover's%20Moon.m4a
Torero,05:06.466,Govi,Your Lingering Touch,8,12,2001,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Your%20Lingering%20Touch/08%20Torero.m4a
Sky High,05:56.706,Govi,Your Lingering Touch,9,12,2001,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Your%20Lingering%20Touch/09%20Sky%20High.m4a
New Dawn,06:35.693,Govi,Your Lingering Touch,10,12,2001,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Your%20Lingering%20Touch/10%20New%20Dawn.m4a
Spring in the East,01:51.480,Govi,Your Lingering Touch,11,12,2001,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Your%20Lingering%20Touch/11%20Spring%20in%20the%20East.m4a
Amber Waves,03:30.226,Govi,Your Lingering Touch,12,12,2001,New Age,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Govi/Your%20Lingering%20Touch/12%20Amber%20Waves.m4a
We're an American Band,03:26.880,Grand Funk,Grand Funk Railroad: Greatest Hits,1,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/01%20We're%20an%20American%20Band.m4a
Walk Like a Man (You Can Call Me Your Man),04:05.106,Grand Funk,Grand Funk Railroad: Greatest Hits,3,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/03%20Walk%20Like%20a%20Man%20(You%20Can%20Call%20Me%20Your%20Man).m4a
Some Kind of Wonderful,03:23.253,Grand Funk,Grand Funk Railroad: Greatest Hits,4,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/04%20Some%20Kind%20of%20Wonderful.m4a
Shinin' On,05:56.173,Grand Funk,Grand Funk Railroad: Greatest Hits,5,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/05%20Shinin'%20On.m4a
The Loco-Motion,02:46.813,Grand Funk,Grand Funk Railroad: Greatest Hits,8,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/08%20The%20Loco-Motion.m4a
Bad Time,02:56.280,Grand Funk,Grand Funk Railroad: Greatest Hits,12,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/12%20Bad%20Time.m4a
Time Machine,03:45.373,Grand Funk Railroad,Grand Funk Railroad: Greatest Hits,2,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/02%20Time%20Machine.m4a
Heartbreaker,06:34.760,Grand Funk Railroad,Grand Funk Railroad: Greatest Hits,6,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/06%20Heartbreaker.m4a
Rock & Roll Soul,03:29.560,Grand Funk Railroad,Grand Funk Railroad: Greatest Hits,7,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/07%20Rock%20&%20Roll%20Soul.m4a
Footstompin' Music,03:46.520,Grand Funk Railroad,Grand Funk Railroad: Greatest Hits,9,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/09%20Footstompin'%20Music.m4a
Mean Mistreater (Live),04:56.133,Grand Funk Railroad,Grand Funk Railroad: Greatest Hits,10,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/10%20Mean%20Mistreater%20(Live).m4a
Take Me,05:06.453,Grand Funk Railroad,Grand Funk Railroad: Greatest Hits,11,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/11%20Take%20Me.m4a
I'm Your Captain / Closer to Home,09:59.680,Grand Funk Railroad,Grand Funk Railroad: Greatest Hits,13,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/13%20I'm%20Your%20Captain%20_%20Closer%20to%20Home.m4a
Inside Looking Out,09:31.053,Grand Funk Railroad,Grand Funk Railroad: Greatest Hits,14,14,2006,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grand%20Funk%20Railroad/Grand%20Funk%20Railroad_%20Greatest%20Hits/14%20Inside%20Looking%20Out.m4a
Dark Star,23:18.706,Grateful Dead,Live Dead,1,7,1969,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grateful%20Dead/Live%20Dead/01%20Dark%20Star.m4a
St. Stephen,06:31.893,Grateful Dead,Live Dead,2,7,1969,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grateful%20Dead/Live%20Dead/02%20St.%20Stephen.m4a
The Eleven,09:18.800,Grateful Dead,Live Dead,3,7,1969,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grateful%20Dead/Live%20Dead/03%20The%20Eleven.m4a
Turn On Your Love Light,15:05.133,Grateful Dead,Live Dead,4,7,1969,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grateful%20Dead/Live%20Dead/04%20Turn%20On%20Your%20Love%20Light.m4a
Death Don't Have No Mercy,10:28.333,Grateful Dead,Live Dead,5,7,1969,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grateful%20Dead/Live%20Dead/05%20Death%20Don't%20Have%20No%20Mercy.m4a
Feedback,07:49.106,Grateful Dead,Live Dead,6,7,1969,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grateful%20Dead/Live%20Dead/06%20Feedback.m4a
And We Bid You Goodnight,37.066,Grateful Dead,Live Dead,7,7,1969,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grateful%20Dead/Live%20Dead/07%20And%20We%20Bid%20You%20Goodnight.m4a
I'm No Angel,03:12.757,Greg Allman,,,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Greg%20Allman/Unknown%20Album/I'm%20No%20Angel.mp3
Blues for D.P.,08:28.891,"Grover Washington, Jr.",Then and Now,1,,,Jazz,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grover%20Washington,%20Jr_/Then%20and%20Now/01%20Blues%20for%20D.P..mp3"
Just Enough,05:43.588,"Grover Washington, Jr.",Then and Now,2,,,Jazz,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grover%20Washington,%20Jr_/Then%20and%20Now/02%20Just%20Enough.mp3"
French Connections,07:01.564,"Grover Washington, Jr.",Then and Now,3,,,Jazz,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grover%20Washington,%20Jr_/Then%20and%20Now/03%20French%20Connections.mp3"
"Something Borrowed, Something Blue",07:57.309,"Grover Washington, Jr.",Then and Now,4,,,Jazz,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grover%20Washington,%20Jr_/Then%20and%20Now/04%20Something%20Borrowed,%20Something%20Blue.mp3"
Lullaby for Shana Bly,06:11.905,"Grover Washington, Jr.",Then and Now,5,,,Jazz,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grover%20Washington,%20Jr_/Then%20and%20Now/05%20Lullaby%20for%20Shana%20Bly.mp3"
Stolen Moments,07:24.577,"Grover Washington, Jr.",Then and Now,6,,,Jazz,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grover%20Washington,%20Jr_/Then%20and%20Now/06%20Stolen%20Moments.mp3"
Stella by Starlight,06:40.509,"Grover Washington, Jr.",Then and Now,8,,,Jazz,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Grover%20Washington,%20Jr_/Then%20and%20Now/08%20Stella%20by%20Starlight.mp3"
These Eyes,03:48.440,Guess Who,The Best of the Guess Who [Paradiso],1,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/01%20These%20Eyes.mp3
Laughing,02:43.448,Guess Who,The Best of the Guess Who [Paradiso],2,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/02%20Laughing.mp3
Undun,03:29.136,Guess Who,The Best of the Guess Who [Paradiso],3,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/03%20Undun.mp3
No Time,03:49.407,Guess Who,The Best of the Guess Who [Paradiso],4,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/04%20No%20Time.mp3
American Woman,05:08.427,Guess Who,The Best of the Guess Who [Paradiso],5,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/05%20American%20Woman.mp3
No Sugar Tonight/New Mother Nature,04:52.440,Guess Who,The Best of the Guess Who [Paradiso],6,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/06%20No%20Sugar%20Tonight_New%20Mother%20Nature.mp3
Hand Me Down World,03:27.647,Guess Who,The Best of the Guess Who [Paradiso],7,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/07%20Hand%20Me%20Down%20World.mp3
Share the Land,03:32.323,Guess Who,The Best of the Guess Who [Paradiso],8,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/08%20Share%20the%20Land.mp3
Albert Flasher,02:26.076,Guess Who,The Best of the Guess Who [Paradiso],9,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/09%20Albert%20Flasher.mp3
Broken,03:10.066,Guess Who,The Best of the Guess Who [Paradiso],10,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/10%20Broken.mp3
Rain Dance,02:42.142,Guess Who,The Best of the Guess Who [Paradiso],11,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/11%20Rain%20Dance.mp3
Sour Suite,04:04.271,Guess Who,The Best of the Guess Who [Paradiso],12,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/12%20Sour%20Suite.mp3
"Guns, Guns, Guns",05:02.471,Guess Who,The Best of the Guess Who [Paradiso],13,,,Rock & Roll,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/13%20Guns,%20Guns,%20Guns.mp3"
Running Back to Saskatoon,03:34.204,Guess Who,The Best of the Guess Who [Paradiso],14,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/14%20Running%20Back%20to%20Saskatoon.mp3
Follow Your Daughter Home,03:40.133,Guess Who,The Best of the Guess Who [Paradiso],15,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/15%20Follow%20Your%20Daughter%20Home.mp3
Star Baby,02:43.761,Guess Who,The Best of the Guess Who [Paradiso],16,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/16%20Star%20Baby.mp3
Clap for the Wolfman,03:29.371,Guess Who,The Best of the Guess Who [Paradiso],17,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/17%20Clap%20for%20the%20Wolfman.mp3
Dancin' Fool,03:30.912,Guess Who,The Best of the Guess Who [Paradiso],18,,,Rock & Roll,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guess%20Who/The%20Best%20of%20the%20Guess%20Who%20%5BParadiso%5D/18%20Dancin'%20Fool.mp3
Welcome to the Jungle,04:33.632,Guns N' Roses,Appetite for Destruction,1,,,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guns%20N'%20Roses/Appetite%20for%20Destruction/01%20Welcome%20to%20the%20Jungle.mp3
It's So Easy,03:22.945,Guns N' Roses,Appetite for Destruction,2,,,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guns%20N'%20Roses/Appetite%20for%20Destruction/02%20It's%20So%20Easy.mp3
Nightrain,04:28.538,Guns N' Roses,Appetite for Destruction,3,,,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guns%20N'%20Roses/Appetite%20for%20Destruction/03%20Nightrain.mp3
Out Ta Get Me,04:23.915,Guns N' Roses,Appetite for Destruction,4,,,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guns%20N'%20Roses/Appetite%20for%20Destruction/04%20Out%20Ta%20Get%20Me.mp3
Mr. Brownstone,03:48.937,Guns N' Roses,Appetite for Destruction,5,,,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guns%20N'%20Roses/Appetite%20for%20Destruction/05%20Mr.%20Brownstone.mp3
Paradise City,06:46.334,Guns N' Roses,Appetite for Destruction,6,,,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guns%20N'%20Roses/Appetite%20for%20Destruction/06%20Paradise%20City.mp3
My Michelle,03:39.977,Guns N' Roses,Appetite for Destruction,7,,,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guns%20N'%20Roses/Appetite%20for%20Destruction/07%20My%20Michelle.mp3
Think About You,03:51.653,Guns N' Roses,Appetite for Destruction,8,,,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guns%20N'%20Roses/Appetite%20for%20Destruction/08%20Think%20About%20You.mp3
Sweet Child O' Mine,05:56.440,Guns N' Roses,Appetite for Destruction,9,,,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guns%20N'%20Roses/Appetite%20for%20Destruction/09%20Sweet%20Child%20O'%20Mine.mp3
You're Crazy,03:17.250,Guns N' Roses,Appetite for Destruction,10,,,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guns%20N'%20Roses/Appetite%20for%20Destruction/10%20You're%20Crazy.mp3
Anything Goes,03:26.419,Guns N' Roses,Appetite for Destruction,11,,,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guns%20N'%20Roses/Appetite%20for%20Destruction/11%20Anything%20Goes.mp3
Rocket Queen,06:13.237,Guns N' Roses,Appetite for Destruction,12,,,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guns%20N'%20Roses/Appetite%20for%20Destruction/12%20Rocket%20Queen.mp3
November rain,08:55.980,Guns N' Roses,,,,,Rock,file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Guns%20N'%20Roses/Unknown%20Album/November%20rain.mp3
Christmas Song (Ding Dong) [Radio Edit],03:38.373,Gunther & The Sunshine Girls,"Super Dance Christmas Party, Vol. 2",4,15,2010,Christmas,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Compilations/Super%20Dance%20Christmas%20Party,%20Vol.%202/04%20Christmas%20Song%20(Ding%20Dong)%20%5BRadio%20Edit%5D.m4a"
"Concerto Grosso, Op. 6: No. 5 in D Major, HWV 323: I. [no marking]",01:39.083,Handel,"Handel: Concerti Grossi, Op. 6, Nos. 1-12",1,31,1998,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Handel/Handel_%20Concerti%20Grossi,%20Op.%206,%20Nos.%201-12/1-01%20Concerto%20Grosso,%20Op.%206_%20No.%205%20in%20D%20Major,%20HWV%20323_%20I.%20%5Bno%20marking%5D.m4a"
"Concerto Grosso, Op. 6: No. 5 in D Major, HWV 323: II. Allegro",01:57.775,Handel,"Handel: Concerti Grossi, Op. 6, Nos. 1-12",2,31,1998,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Handel/Handel_%20Concerti%20Grossi,%20Op.%206,%20Nos.%201-12/1-02%20Concerto%20Grosso,%20Op.%206_%20No.%205%20in%20D%20Major,%20HWV%20323_%20II.%20Allegro.m4a"
"Concerto Grosso, Op. 6: No. 5 in D Major, HWV 323: III. Presto",03:04.420,Handel,"Handel: Concerti Grossi, Op. 6, Nos. 1-12",3,31,1998,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Handel/Handel_%20Concerti%20Grossi,%20Op.%206,%20Nos.%201-12/1-03%20Concerto%20Grosso,%20Op.%206_%20No.%205%20in%20D%20Major,%20HWV%20323_%20III.%20Presto.m4a"
"Concerto Grosso, Op. 6: No. 5 in D Major, HWV 323: IV. LargO",02:03.711,Handel,"Handel: Concerti Grossi, Op. 6, Nos. 1-12",4,31,1998,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Handel/Handel_%20Concerti%20Grossi,%20Op.%206,%20Nos.%201-12/1-04%20Concerto%20Grosso,%20Op.%206_%20No.%205%20in%20D%20Major,%20HWV%20323_%20IV.%20LargO.m4a"
"Concerto Grosso, Op. 6: No. 5 in D Major, HWV 323: V. Allegro",02:19.762,Handel,"Handel: Concerti Grossi, Op. 6, Nos. 1-12",5,31,1998,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Handel/Handel_%20Concerti%20Grossi,%20Op.%206,%20Nos.%201-12/1-05%20Concerto%20Grosso,%20Op.%206_%20No.%205%20in%20D%20Major,%20HWV%20323_%20V.%20Allegro.m4a"
"Concerto Grosso, Op. 6: No. 5 in D Major, HWV 323: VI. Menuet",03:07.449,Handel,"Handel: Concerti Grossi, Op. 6, Nos. 1-12",6,31,1998,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Handel/Handel_%20Concerti%20Grossi,%20Op.%206,%20Nos.%201-12/1-06%20Concerto%20Grosso,%20Op.%206_%20No.%205%20in%20D%20Major,%20HWV%20323_%20VI.%20Menuet.m4a"
"Concerto Grosso, Op. 6: No. 1 in G Major, HWV 319: I. A tempo giusto",01:42.822,Handel,"Handel: Concerti Grossi, Op. 6, Nos. 1-12",7,31,1998,Classical,"file:///Users/tammyjamieson/Music/iTunes/iTunes%20Media/Music/Handel/Handel_%20Concerti%20Grossi,%20Op.%206,%20Nos.%201-12/1-07%20Concerto%20Grosso,%20Op.%206_%20No.%201%20in%20G%20Major,%20HWV%20319_%20I.%20A%20tempo%20giusto.m4a"
